image_name,image_path,vector_row
passport_edge_00243_p03.jpg,data\pages\filler_text\passport_edge_00243_p03.jpg,629
negative_normal_00244_p01.jpg,data\pages\negative_normal\negative_normal_00244_p01.jpg,630
negative_normal_00244_p02.jpg,data\pages\negative_normal\negative_normal_00244_p02.jpg,631
negative_normal_00244_p03.jpg,data\pages\negative_normal\negative_normal_00244_p03.jpg,632
negative_edge_00245_p01.jpg,data\pages\negative_edge\negative_edge_00245_p01.jpg,633
negative_edge_00245_p02.jpg,data\pages\negative_edge\negative_edge_00245_p02.jpg,634
negative_edge_00245_p04.jpg,data\pages\negative_edge\negative_edge_00245_p04.jpg,635
negative_normal_00246_p01.jpg,data\pages\negative_normal\negative_normal_00246_p01.jpg,636
negative_normal_00246_p02.jpg,data\pages\negative_normal\negative_normal_00246_p02.jpg,637
negative_normal_00246_p03.jpg,data\pages\negative_normal\negative_normal_00246_p03.jpg,638
negative_edge_00247_p01.jpg,data\pages\negative_edge\negative_edge_00247_p01.jpg,639
negative_edge_00247_p02.jpg,data\pages\negative_edge\negative_edge_00247_p02.jpg,640
negative_normal_00248_p01.jpg,data\pages\negative_normal\negative_normal_00248_p01.jpg,641
negative_normal_00248_p02.jpg,data\pages\negative_normal\negative_normal_00248_p02.jpg,642
negative_normal_00248_p03.jpg,data\pages\negative_normal\negative_normal_00248_p03.jpg,643
negative_edge_00249_p01.jpg,data\pages\negative_edge\negative_edge_00249_p01.jpg,644
negative_edge_00249_p02.jpg,data\pages\negative_edge\negative_edge_00249_p02.jpg,645
negative_edge_00249_p03.jpg,data\pages\negative_edge\negative_edge_00249_p03.jpg,646
negative_normal_00250_p01.jpg,data\pages\negative_normal\negative_normal_00250_p01.jpg,647
negative_normal_00250_p02.jpg,data\pages\negative_normal\negative_normal_00250_p02.jpg,648
negative_edge_00251_p01.jpg,data\pages\negative_edge\negative_edge_00251_p01.jpg,649
negative_edge_00251_p02.jpg,data\pages\negative_edge\negative_edge_00251_p02.jpg,650
negative_normal_00252_p01.jpg,data\pages\negative_normal\negative_normal_00252_p01.jpg,651
negative_normal_00252_p02.jpg,data\pages\negative_normal\negative_normal_00252_p02.jpg,652
negative_normal_00252_p03.jpg,data\pages\negative_normal\negative_normal_00252_p03.jpg,653
negative_edge_00253_p01.jpg,data\pages\negative_edge\negative_edge_00253_p01.jpg,654
negative_edge_00253_p02.jpg,data\pages\negative_edge\negative_edge_00253_p02.jpg,655
negative_edge_00253_p03.jpg,data\pages\negative_edge\negative_edge_00253_p03.jpg,656
negative_normal_00254_p01.jpg,data\pages\negative_normal\negative_normal_00254_p01.jpg,657
negative_normal_00254_p02.jpg,data\pages\negative_normal\negative_normal_00254_p02.jpg,658
negative_edge_00255_p01.jpg,data\pages\negative_edge\negative_edge_00255_p01.jpg,659
negative_edge_00255_p02.jpg,data\pages\negative_edge\negative_edge_00255_p02.jpg,660
negative_edge_00255_p03.jpg,data\pages\negative_edge\negative_edge_00255_p03.jpg,661
negative_normal_00256_p01.jpg,data\pages\negative_normal\negative_normal_00256_p01.jpg,662
negative_normal_00256_p02.jpg,data\pages\negative_normal\negative_normal_00256_p02.jpg,663
negative_normal_00256_p03.jpg,data\pages\negative_normal\negative_normal_00256_p03.jpg,664
negative_edge_00257_p01.jpg,data\pages\negative_edge\negative_edge_00257_p01.jpg,665
negative_edge_00257_p02.jpg,data\pages\negative_edge\negative_edge_00257_p02.jpg,666
negative_edge_00257_p03.jpg,data\pages\negative_edge\negative_edge_00257_p03.jpg,667
negative_normal_00258_p01.jpg,data\pages\negative_normal\negative_normal_00258_p01.jpg,668
negative_normal_00258_p02.jpg,data\pages\negative_normal\negative_normal_00258_p02.jpg,669
negative_edge_00259_p01.jpg,data\pages\negative_edge\negative_edge_00259_p01.jpg,670
negative_edge_00259_p02.jpg,data\pages\negative_edge\negative_edge_00259_p02.jpg,671
negative_normal_00260_p01.jpg,data\pages\negative_normal\negative_normal_00260_p01.jpg,672
negative_normal_00260_p02.jpg,data\pages\negative_normal\negative_normal_00260_p02.jpg,673
negative_normal_00260_p03.jpg,data\pages\negative_normal\negative_normal_00260_p03.jpg,674
negative_edge_00261_p01.jpg,data\pages\negative_edge\negative_edge_00261_p01.jpg,675
negative_edge_00261_p02.jpg,data\pages\negative_edge\negative_edge_00261_p02.jpg,676
negative_edge_00261_p03.jpg,data\pages\negative_edge\negative_edge_00261_p03.jpg,677
negative_normal_00262_p01.jpg,data\pages\negative_normal\negative_normal_00262_p01.jpg,678
negative_normal_00262_p02.jpg,data\pages\negative_normal\negative_normal_00262_p02.jpg,679
negative_normal_00262_p03.jpg,data\pages\negative_normal\negative_normal_00262_p03.jpg,680
negative_edge_00263_p01.jpg,data\pages\negative_edge\negative_edge_00263_p01.jpg,681
negative_edge_00263_p02.jpg,data\pages\negative_edge\negative_edge_00263_p02.jpg,682
negative_edge_00263_p03.jpg,data\pages\negative_edge\negative_edge_00263_p03.jpg,683
negative_normal_00264_p01.jpg,data\pages\negative_normal\negative_normal_00264_p01.jpg,684
negative_normal_00264_p02.jpg,data\pages\negative_normal\negative_normal_00264_p02.jpg,685
negative_normal_00264_p03.jpg,data\pages\negative_normal\negative_normal_00264_p03.jpg,686
negative_edge_00265_p01.jpg,data\pages\negative_edge\negative_edge_00265_p01.jpg,687
negative_edge_00265_p02.jpg,data\pages\negative_edge\negative_edge_00265_p02.jpg,688
negative_edge_00265_p03.jpg,data\pages\negative_edge\negative_edge_00265_p03.jpg,689
negative_normal_00266_p01.jpg,data\pages\negative_normal\negative_normal_00266_p01.jpg,690
negative_normal_00266_p02.jpg,data\pages\negative_normal\negative_normal_00266_p02.jpg,691
negative_edge_00267_p01.jpg,data\pages\negative_edge\negative_edge_00267_p01.jpg,692
negative_edge_00267_p02.jpg,data\pages\negative_edge\negative_edge_00267_p02.jpg,693
negative_edge_00267_p03.jpg,data\pages\negative_edge\negative_edge_00267_p03.jpg,694
negative_normal_00268_p01.jpg,data\pages\negative_normal\negative_normal_00268_p01.jpg,695
negative_normal_00268_p02.jpg,data\pages\negative_normal\negative_normal_00268_p02.jpg,696
negative_normal_00268_p03.jpg,data\pages\negative_normal\negative_normal_00268_p03.jpg,697
negative_edge_00269_p01.jpg,data\pages\negative_edge\negative_edge_00269_p01.jpg,698
negative_edge_00269_p02.jpg,data\pages\negative_edge\negative_edge_00269_p02.jpg,699
negative_normal_00270_p01.jpg,data\pages\negative_normal\negative_normal_00270_p01.jpg,700
negative_normal_00270_p02.jpg,data\pages\negative_normal\negative_normal_00270_p02.jpg,701
negative_normal_00270_p03.jpg,data\pages\negative_normal\negative_normal_00270_p03.jpg,702
negative_edge_00271_p01.jpg,data\pages\negative_edge\negative_edge_00271_p01.jpg,703
negative_edge_00271_p02.jpg,data\pages\negative_edge\negative_edge_00271_p02.jpg,704
negative_normal_00272_p01.jpg,data\pages\negative_normal\negative_normal_00272_p01.jpg,705
negative_normal_00272_p02.jpg,data\pages\negative_normal\negative_normal_00272_p02.jpg,706
negative_edge_00273_p01.jpg,data\pages\negative_edge\negative_edge_00273_p01.jpg,707
negative_edge_00273_p02.jpg,data\pages\negative_edge\negative_edge_00273_p02.jpg,708
negative_edge_00273_p03.jpg,data\pages\negative_edge\negative_edge_00273_p03.jpg,709
negative_normal_00274_p01.jpg,data\pages\negative_normal\negative_normal_00274_p01.jpg,710
negative_normal_00274_p02.jpg,data\pages\negative_normal\negative_normal_00274_p02.jpg,711
negative_normal_00274_p03.jpg,data\pages\negative_normal\negative_normal_00274_p03.jpg,712
negative_edge_00275_p01.jpg,data\pages\negative_edge\negative_edge_00275_p01.jpg,713
negative_edge_00275_p02.jpg,data\pages\negative_edge\negative_edge_00275_p02.jpg,714
negative_edge_00275_p03.jpg,data\pages\negative_edge\negative_edge_00275_p03.jpg,715
negative_normal_00276_p01.jpg,data\pages\negative_normal\negative_normal_00276_p01.jpg,716
negative_normal_00276_p02.jpg,data\pages\negative_normal\negative_normal_00276_p02.jpg,717
negative_edge_00277_p01.jpg,data\pages\negative_edge\negative_edge_00277_p01.jpg,718
negative_edge_00277_p02.jpg,data\pages\negative_edge\negative_edge_00277_p02.jpg,719
negative_edge_00277_p03.jpg,data\pages\negative_edge\negative_edge_00277_p03.jpg,720
negative_normal_00278_p01.jpg,data\pages\negative_normal\negative_normal_00278_p01.jpg,721
negative_normal_00278_p02.jpg,data\pages\negative_normal\negative_normal_00278_p02.jpg,722
negative_normal_00278_p03.jpg,data\pages\negative_normal\negative_normal_00278_p03.jpg,723
negative_edge_00279_p01.jpg,data\pages\negative_edge\negative_edge_00279_p01.jpg,724
negative_edge_00279_p02.jpg,data\pages\negative_edge\negative_edge_00279_p02.jpg,725
negative_edge_00279_p03.jpg,data\pages\negative_edge\negative_edge_00279_p03.jpg,726
negative_normal_00280_p01.jpg,data\pages\negative_normal\negative_normal_00280_p01.jpg,727
negative_normal_00280_p02.jpg,data\pages\negative_normal\negative_normal_00280_p02.jpg,728
negative_normal_00280_p04.jpg,data\pages\negative_normal\negative_normal_00280_p04.jpg,729
negative_edge_00281_p01.jpg,data\pages\negative_edge\negative_edge_00281_p01.jpg,730
negative_edge_00281_p02.jpg,data\pages\negative_edge\negative_edge_00281_p02.jpg,731
negative_edge_00281_p03.jpg,data\pages\negative_edge\negative_edge_00281_p03.jpg,732
negative_normal_00282_p01.jpg,data\pages\negative_normal\negative_normal_00282_p01.jpg,733
negative_normal_00282_p02.jpg,data\pages\negative_normal\negative_normal_00282_p02.jpg,734
negative_normal_00282_p04.jpg,data\pages\negative_normal\negative_normal_00282_p04.jpg,735
negative_edge_00283_p01.jpg,data\pages\negative_edge\negative_edge_00283_p01.jpg,736
negative_edge_00283_p02.jpg,data\pages\negative_edge\negative_edge_00283_p02.jpg,737
negative_edge_00283_p03.jpg,data\pages\negative_edge\negative_edge_00283_p03.jpg,738
negative_normal_00284_p01.jpg,data\pages\negative_normal\negative_normal_00284_p01.jpg,739
negative_normal_00284_p02.jpg,data\pages\negative_normal\negative_normal_00284_p02.jpg,740
negative_edge_00285_p01.jpg,data\pages\negative_edge\negative_edge_00285_p01.jpg,741
negative_edge_00285_p02.jpg,data\pages\negative_edge\negative_edge_00285_p02.jpg,742
negative_edge_00285_p03.jpg,data\pages\negative_edge\negative_edge_00285_p03.jpg,743
negative_normal_00286_p01.jpg,data\pages\negative_normal\negative_normal_00286_p01.jpg,744
negative_normal_00286_p02.jpg,data\pages\negative_normal\negative_normal_00286_p02.jpg,745
negative_normal_00286_p03.jpg,data\pages\negative_normal\negative_normal_00286_p03.jpg,746
negative_edge_00287_p01.jpg,data\pages\negative_edge\negative_edge_00287_p01.jpg,747
negative_edge_00287_p02.jpg,data\pages\negative_edge\negative_edge_00287_p02.jpg,748
negative_edge_00287_p03.jpg,data\pages\negative_edge\negative_edge_00287_p03.jpg,749
negative_normal_00288_p01.jpg,data\pages\negative_normal\negative_normal_00288_p01.jpg,750
negative_normal_00288_p02.jpg,data\pages\negative_normal\negative_normal_00288_p02.jpg,751
negative_normal_00288_p03.jpg,data\pages\negative_normal\negative_normal_00288_p03.jpg,752
negative_edge_00289_p01.jpg,data\pages\negative_edge\negative_edge_00289_p01.jpg,753
negative_edge_00289_p02.jpg,data\pages\negative_edge\negative_edge_00289_p02.jpg,754
negative_normal_00290_p01.jpg,data\pages\negative_normal\negative_normal_00290_p01.jpg,755
negative_normal_00290_p02.jpg,data\pages\negative_normal\negative_normal_00290_p02.jpg,756
negative_normal_00290_p03.jpg,data\pages\negative_normal\negative_normal_00290_p03.jpg,757
negative_edge_00291_p01.jpg,data\pages\negative_edge\negative_edge_00291_p01.jpg,758
negative_edge_00291_p02.jpg,data\pages\negative_edge\negative_edge_00291_p02.jpg,759
negative_edge_00291_p03.jpg,data\pages\negative_edge\negative_edge_00291_p03.jpg,760
negative_normal_00292_p01.jpg,data\pages\negative_normal\negative_normal_00292_p01.jpg,761
negative_normal_00292_p02.jpg,data\pages\negative_normal\negative_normal_00292_p02.jpg,762
negative_edge_00293_p01.jpg,data\pages\negative_edge\negative_edge_00293_p01.jpg,763
negative_edge_00293_p02.jpg,data\pages\negative_edge\negative_edge_00293_p02.jpg,764
negative_normal_00294_p01.jpg,data\pages\negative_normal\negative_normal_00294_p01.jpg,765
negative_normal_00294_p02.jpg,data\pages\negative_normal\negative_normal_00294_p02.jpg,766
negative_normal_00294_p03.jpg,data\pages\negative_normal\negative_normal_00294_p03.jpg,767
negative_edge_00295_p01.jpg,data\pages\negative_edge\negative_edge_00295_p01.jpg,768
negative_edge_00295_p02.jpg,data\pages\negative_edge\negative_edge_00295_p02.jpg,769
negative_edge_00295_p03.jpg,data\pages\negative_edge\negative_edge_00295_p03.jpg,770
negative_normal_00296_p01.jpg,data\pages\negative_normal\negative_normal_00296_p01.jpg,771
negative_normal_00296_p02.jpg,data\pages\negative_normal\negative_normal_00296_p02.jpg,772
negative_normal_00296_p03.jpg,data\pages\negative_normal\negative_normal_00296_p03.jpg,773
negative_edge_00297_p01.jpg,data\pages\negative_edge\negative_edge_00297_p01.jpg,774
negative_edge_00297_p02.jpg,data\pages\negative_edge\negative_edge_00297_p02.jpg,775
negative_normal_00298_p01.jpg,data\pages\negative_normal\negative_normal_00298_p01.jpg,776
negative_normal_00298_p02.jpg,data\pages\negative_normal\negative_normal_00298_p02.jpg,777
negative_normal_00298_p03.jpg,data\pages\negative_normal\negative_normal_00298_p03.jpg,778
negative_edge_00299_p01.jpg,data\pages\negative_edge\negative_edge_00299_p01.jpg,779
negative_edge_00299_p02.jpg,data\pages\negative_edge\negative_edge_00299_p02.jpg,780
negative_edge_00299_p03.jpg,data\pages\negative_edge\negative_edge_00299_p03.jpg,781
negative_normal_00300_p01.jpg,data\pages\negative_normal\negative_normal_00300_p01.jpg,782
negative_normal_00300_p02.jpg,data\pages\negative_normal\negative_normal_00300_p02.jpg,783
negative_normal_00300_p03.jpg,data\pages\negative_normal\negative_normal_00300_p03.jpg,784
negative_edge_00301_p01.jpg,data\pages\negative_edge\negative_edge_00301_p01.jpg,785
negative_edge_00301_p02.jpg,data\pages\negative_edge\negative_edge_00301_p02.jpg,786
negative_edge_00301_p03.jpg,data\pages\negative_edge\negative_edge_00301_p03.jpg,787
negative_normal_00302_p01.jpg,data\pages\negative_normal\negative_normal_00302_p01.jpg,788
negative_normal_00302_p02.jpg,data\pages\negative_normal\negative_normal_00302_p02.jpg,789
negative_edge_00303_p01.jpg,data\pages\negative_edge\negative_edge_00303_p01.jpg,790
negative_edge_00303_p02.jpg,data\pages\negative_edge\negative_edge_00303_p02.jpg,791
negative_edge_00303_p03.jpg,data\pages\negative_edge\negative_edge_00303_p03.jpg,792
negative_normal_00304_p01.jpg,data\pages\negative_normal\negative_normal_00304_p01.jpg,793
negative_normal_00304_p02.jpg,data\pages\negative_normal\negative_normal_00304_p02.jpg,794
negative_edge_00305_p01.jpg,data\pages\negative_edge\negative_edge_00305_p01.jpg,795
negative_edge_00305_p02.jpg,data\pages\negative_edge\negative_edge_00305_p02.jpg,796
negative_edge_00305_p03.jpg,data\pages\negative_edge\negative_edge_00305_p03.jpg,797
negative_normal_00306_p01.jpg,data\pages\negative_normal\negative_normal_00306_p01.jpg,798
negative_normal_00306_p02.jpg,data\pages\negative_normal\negative_normal_00306_p02.jpg,799
negative_normal_00306_p03.jpg,data\pages\negative_normal\negative_normal_00306_p03.jpg,800
negative_edge_00307_p01.jpg,data\pages\negative_edge\negative_edge_00307_p01.jpg,801
negative_edge_00307_p02.jpg,data\pages\negative_edge\negative_edge_00307_p02.jpg,802
negative_edge_00307_p03.jpg,data\pages\negative_edge\negative_edge_00307_p03.jpg,803
negative_normal_00308_p01.jpg,data\pages\negative_normal\negative_normal_00308_p01.jpg,804
negative_normal_00308_p02.jpg,data\pages\negative_normal\negative_normal_00308_p02.jpg,805
negative_edge_00309_p01.jpg,data\pages\negative_edge\negative_edge_00309_p01.jpg,806
negative_edge_00309_p02.jpg,data\pages\negative_edge\negative_edge_00309_p02.jpg,807
negative_edge_00309_p03.jpg,data\pages\negative_edge\negative_edge_00309_p03.jpg,808
negative_normal_00310_p01.jpg,data\pages\negative_normal\negative_normal_00310_p01.jpg,809
negative_normal_00310_p02.jpg,data\pages\negative_normal\negative_normal_00310_p02.jpg,810
negative_normal_00310_p03.jpg,data\pages\negative_normal\negative_normal_00310_p03.jpg,811
negative_edge_00311_p01.jpg,data\pages\negative_edge\negative_edge_00311_p01.jpg,812
negative_edge_00311_p02.jpg,data\pages\negative_edge\negative_edge_00311_p02.jpg,813
negative_normal_00312_p01.jpg,data\pages\negative_normal\negative_normal_00312_p01.jpg,814
negative_normal_00312_p02.jpg,data\pages\negative_normal\negative_normal_00312_p02.jpg,815
negative_edge_00313_p01.jpg,data\pages\negative_edge\negative_edge_00313_p01.jpg,816
negative_edge_00313_p02.jpg,data\pages\negative_edge\negative_edge_00313_p02.jpg,817
negative_edge_00313_p03.jpg,data\pages\negative_edge\negative_edge_00313_p03.jpg,818
negative_normal_00314_p01.jpg,data\pages\negative_normal\negative_normal_00314_p01.jpg,819
negative_normal_00314_p02.jpg,data\pages\negative_normal\negative_normal_00314_p02.jpg,820
negative_normal_00314_p03.jpg,data\pages\negative_normal\negative_normal_00314_p03.jpg,821
negative_edge_00315_p01.jpg,data\pages\negative_edge\negative_edge_00315_p01.jpg,822
negative_edge_00315_p02.jpg,data\pages\negative_edge\negative_edge_00315_p02.jpg,823
negative_normal_00316_p01.jpg,data\pages\negative_normal\negative_normal_00316_p01.jpg,824
negative_normal_00316_p02.jpg,data\pages\negative_normal\negative_normal_00316_p02.jpg,825
negative_edge_00317_p01.jpg,data\pages\negative_edge\negative_edge_00317_p01.jpg,826
negative_edge_00317_p02.jpg,data\pages\negative_edge\negative_edge_00317_p02.jpg,827
negative_normal_00318_p01.jpg,data\pages\negative_normal\negative_normal_00318_p01.jpg,828
negative_normal_00318_p02.jpg,data\pages\negative_normal\negative_normal_00318_p02.jpg,829
negative_normal_00318_p03.jpg,data\pages\negative_normal\negative_normal_00318_p03.jpg,830
negative_edge_00319_p01.jpg,data\pages\negative_edge\negative_edge_00319_p01.jpg,831
negative_edge_00319_p02.jpg,data\pages\negative_edge\negative_edge_00319_p02.jpg,832
negative_normal_00320_p01.jpg,data\pages\negative_normal\negative_normal_00320_p01.jpg,833
negative_normal_00320_p02.jpg,data\pages\negative_normal\negative_normal_00320_p02.jpg,834
negative_normal_00320_p03.jpg,data\pages\negative_normal\negative_normal_00320_p03.jpg,835
negative_edge_00321_p01.jpg,data\pages\negative_edge\negative_edge_00321_p01.jpg,836
negative_edge_00321_p02.jpg,data\pages\negative_edge\negative_edge_00321_p02.jpg,837
negative_edge_00321_p03.jpg,data\pages\negative_edge\negative_edge_00321_p03.jpg,838
